Frame,Volume,Harmonic Strength,Spectral Centroid (Hz),Spectral Bandwidth (Hz),Spectral Flatness,Spectral Contrast,Spectral Entropy,Poly Features
0,0.0,0.0069830155172015025,16035.833064830424,12504.265633440316,0.8327826218694472,9.944696433896206,8.054587107708977,0.0
1,0.00010502728281644983,0.03839201628035486,5889.234247206193,5406.687427454447,0.6129107618710671,10.70173662203049,7.453067527937316,0.0
2,0.00026176860472285594,0.0674904286223516,5391.792300906637,4294.553917782896,0.4136120815519898,12.084243313387317,7.16371235454448,0.0
3,0.0005426313274554535,0.08987168393164767,4902.060776761746,3638.551374131336,0.30453097943340546,11.268038650534562,7.2041718459834225,0.00010341509583656743
4,0.0007280619951908256,0.03377333327149558,6439.433016606023,5287.31856446169,0.23944570314291633,12.286484398959173,7.459024294942171,0.00015696315987351908
5,0.0012476878969110302,0.1080806857267213,5134.995208949158,4352.269442163478,0.17174074146582646,12.319904698306361,7.244893479437893,0.0005440604337666729
6,0.0020786384795610084,0.06242585004212352,6520.185116993423,4026.353390747673,0.15777784339438056,13.433831695033414,6.228840538994069,0.0013248904772142365
7,0.0038125231210308897,0.062130575721934485,6234.997307533354,3297.051526417165,0.12525557715467195,13.688903914019184,6.25519442581024,0.004277554121092135
8,0.003151088229853875,0.10572868843081923,5242.9343783208515,3913.100562947198,0.1422465699898636,13.753027818628953,6.760351721827621,0.0033862201085332897
9,0.0032547860533941675,0.13364983913868003,6090.8083198078475,5166.100649263574,0.14569156028952304,13.824865027144424,7.220888642393917,0.0032891547700307964
10,0.0036173045502188796,0.07200935405696157,6442.316913241537,5022.467172299967,0.1423629397609736,14.908737472748458,7.06914067557461,0.0038265289197065865
11,0.004289355848079413,0.10723774985973714,5280.666399065276,4586.887114561578,0.08774627514723803,13.653207129434003,7.118765099194333,0.005971478659472969
12,0.004554149454343671,0.06468160440257038,7077.361367440889,5268.84700731786,0.16592213998609587,14.756389785715287,7.2294297576935325,0.005599534875945173
13,0.004256157901226956,0.12111834479525482,5943.719078512899,5372.156862982696,0.1241181948858213,13.592216051508226,7.251059997978573,0.005897568861375968
14,0.004732354799926013,0.13424197091118542,4701.512687601093,4359.5170133331585,0.2802367489962327,12.093425485331219,7.02308738723237,0.008058435630699065
15,0.0044481587952401504,0.09578396495596739,6591.762881476797,4919.987471308813,0.09757079298154514,13.017185159679249,7.095221987256854,0.006132700881296484
16,0.004391319594302978,0.10641387916117563,5829.24905109163,3812.5854601654114,0.08565523343624402,12.505445884229662,6.950457004731459,0.006367774011455617
17,0.004055255410321228,0.04230851175097476,5337.606654423919,4302.630916487833,0.09044018411151854,13.0810394701699,7.096597315974569,0.005694161471647129
18,0.004954201091312658,0.0791530315710942,5642.137184931581,5453.988970779802,0.09802602477191004,13.070294256677998,7.376804653137249,0.007763598457402501
19,0.008225788427153338,0.03829876010938048,8323.226614176143,5791.615717287454,0.07805022733705376,14.976978679049052,7.066670925654115,0.016563339285241417
20,0.012434124329490107,0.04430256610467856,10449.870594153876,5700.43963747573,0.09475294683599095,15.313327349291642,6.957404061139311,0.029487639807805322
21,0.010083794469449412,0.03474456559054881,10359.225583074032,5619.181974942435,0.1872371896351656,13.955777779949821,7.195795105104319,0.02142010250381159
22,0.009048685184043406,0.04769786826431445,8833.330652131983,5951.391404476123,0.07519455147694659,13.763938113802208,7.076712684203057,0.01839973927869753
23,0.011437684968247118,0.019008093082129248,12170.149443875414,6029.9927819669965,0.22578613778960283,14.894354386450905,7.147908174967927,0.025185828052532472
24,0.01409149762624083,0.019679898329381877,9456.422296041912,5261.521246628389,0.06941094765829048,14.520250172110362,7.097469013041847,0.04669404701941201
25,0.021799413496516432,0.034508897853888394,11484.815064444047,5320.563503445532,0.07937576751513702,16.02702656787605,6.455843431545278,0.09372436922486263
26,0.022058619520315677,0.019514505160779634,14845.514364614783,5341.024562449988,0.12629936041777703,15.665288631082518,6.68521045249549,0.05919634421497132
27,0.02056153277020778,0.02133052006655038,13212.053658771778,6120.71790612641,0.1923261037376784,16.41634020595526,7.047315742690191,0.056923181403284576
28,0.023728285498489425,0.024299145031135738,11154.5024023502,4994.491596259462,0.19312590721014414,16.07983618430614,6.255868985609451,0.11505030121464879
29,0.030563478790307665,0.014857547818231606,10181.415836722581,4147.859069215136,0.24997192894397643,16.474350343717706,5.795178504429554,0.20909654256836488
30,0.02444881389111536,0.014274106610582806,13468.397749335407,5951.178705315581,0.20022666944982376,16.141308300075327,6.496259657813728,0.07834872448348071
31,0.02173683257290832,0.022118305915259016,14134.239071542403,5084.65188874868,0.1758788353478675,16.29862860670753,6.285933736712984,0.06421489393108792
32,0.012925311363215978,0.03196854668903161,13919.87194543058,6723.926560349091,0.12834075216368604,14.912703261442955,7.158599989904324,0.02085765183916274
33,0.020996516431345952,0.019416718146295676,11605.078386021994,4355.135637245899,0.07407763959198199,16.78898507707282,6.037190636814576,0.09006953053009496
34,0.014205946729144832,0.03517076035612094,11360.744563864308,4878.11532646088,0.05703285002885958,16.508405039194432,6.7408189749072775,0.04274877438710262
35,0.016282658456131697,0.024605353087703896,10325.212195559889,4195.434730087175,0.1974002703458572,15.06107136860261,6.14416461458756,0.05994410777387616
36,0.02267331139404402,0.02411996027956996,9230.26754775951,2627.5429967640184,0.25523074839573767,15.147620645676344,5.338378201534574,0.13118331830390453
37,0.027554295887539305,0.02589456059799054,9122.352898925146,2596.454024304135,0.19683170697358818,14.691699175614685,5.541280460885259,0.19995679501770305
38,0.030256103952154882,0.007553726979311069,10037.148054413454,3903.3628844801083,0.1949718067093531,15.721022464980047,6.437715076041123,0.21903934215029225
39,0.03603927107096615,0.08920612947515413,10539.966291328225,4610.63958674474,0.045596744956509554,16.510032200769974,6.619569731804743,0.2760197728757011
40,0.03519631681977927,0.014511548691717545,9113.524105752595,4454.562137584971,0.11424437229980074,16.3334702621126,6.271352989089237,0.3040079361668036
41,0.025142367747703315,0.010040431930794413,11466.86067140339,5060.453860962414,0.1025001947515936,13.25500968524072,7.537650303167974,0.11444901780517579
42,0.029299567636722364,0.042172782605536675,9060.16030973844,4225.873741120558,0.23083809137919006,14.455444928658517,6.988575949966963,0.22194278016232508
43,0.04347959954374499,0.008698085844508879,8591.891431565273,3994.4512327177954,0.09056960672488018,15.105277478905027,6.773434604786077,0.5226141371168901
44,0.05225428124421974,0.007865771477752186,7798.94663285261,3937.3621245801046,0.08250244611086627,15.072491851794025,6.5097678021453556,0.752380805359318
45,0.043116156205684694,0.005989458420885953,10433.916265126289,4616.047905604966,0.1595414048226152,15.27546381806135,7.0006390480029435,0.41552350763787455
46,0.04169845166163142,0.009946850372306372,10990.466521880302,4405.689876578319,0.12341398353299288,15.737828697616111,7.120275487973609,0.36286717168064525
47,0.04039115004007646,0.008651202901505929,10288.062295103964,4444.532971026573,0.16326458212470937,15.019434171650753,7.104857684789776,0.37519138986986766
48,0.056327860071521046,0.07978364784549408,8492.830184963806,3598.8075175587437,0.23367792886480526,15.179718665148924,6.808304347679147,0.9096324131314157
49,0.06588443723410814,0.11633220898434758,7687.266706998999,3679.9611129911464,0.20826240172021016,14.912998210734585,6.393100607571882,1.2757778663975259
50,0.053202590326160676,0.011652514661720206,8684.41267453424,3694.236043705332,0.17818026510143387,16.080580738272566,6.91394953304981,0.790182336330336
51,0.050354503206116286,0.004893883077102566,9135.574465203386,3651.6783076813126,0.07323748889964596,16.207539292460947,6.919181496185842,0.6694555990159049
52,0.05149273228929034,0.006535255011591269,9742.574675713753,3610.6232571558553,0.08942995526110327,15.817970214521145,6.9119599102998714,0.6747669032091177
53,0.05190261036438745,0.017207845363337675,10352.426404393293,3670.3908853060607,0.09266939257054503,15.47053478925929,6.901110764833208,0.6409104163866232
54,0.05585788658363647,0.011274606420758396,9516.56231068957,3779.918365128637,0.190642801962489,14.968714595877374,6.840416394937063,0.7921951868307558
55,0.05844175812318884,0.009724350648095317,9264.950193631059,3582.8843594251034,0.2474423610356987,14.330280470125464,6.512666142067056,0.8982906149162148
56,0.05699122171527221,0.003133816035041227,10373.503005807768,3389.8154253236967,0.17928189701458036,14.981552478472887,6.558133886394408,0.7537243731153255
57,0.05864445249398854,0.011332516011908223,10975.300219219274,3968.9459877097397,0.1185933915517922,15.763654574071039,6.634293382375606,0.7283572694326794
58,0.056362002127134846,0.010474083533244603,10829.957668473775,4539.842422777133,0.15041689057006602,15.13628655200256,6.945368172982367,0.648931713337842
59,0.07825137570133794,0.010170409391015364,11058.882207671342,4011.871443953517,0.1627059088916695,15.887779710919883,6.71587675679013,1.3207830423375224
60,0.06159858807571367,0.009758199422035901,9708.538091094897,3977.134902613264,0.20580211345349342,15.048368170630015,6.8245354429229215,1.04077281215165
61,0.07206125917134226,0.0028257104617034306,10473.779173914541,4112.625566279023,0.20098264801668428,13.951024440240204,6.7051845564630925,1.1782343403827567
62,0.10498466304950985,0.007460292726183389,10031.949328065786,4017.555126452261,0.10255017150841285,16.609298034780068,6.5145518527131125,2.5639830343039063
63,0.14909600622726432,0.007700694252769766,8747.592999379322,2749.637638604076,0.16378858878036792,16.005354099828562,5.822298605170997,6.31273155821561
64,0.12993847879030768,0.0025622488843950663,9159.438811299013,3228.679039070293,0.16720098230836808,15.74302230736072,6.071994968969082,4.58279329969426
