Frame,Volume,Harmonic Strength,Spectral Centroid (Hz),Spectral Bandwidth (Hz),Spectral Flatness,Spectral Contrast,Spectral Entropy,Poly Features
121,0.09062768440709616,0.13513153859142316,3696.791867927242,2880.971616730724,0.29257501769259175,11.228389057188362,6.542125850850213,3.112810131842505
122,0.1195170693277311,0.06049785425662335,3157.941066713549,1978.3928380261866,0.09897139422014752,12.415548563152626,5.961241475250316,5.292706252247974
123,0.08997239729225022,0.14079689219678374,3304.7156058642877,3099.765901941414,0.02177898927757495,12.304344116255821,6.585098433011036,3.430908081964473
124,0.12052173786181139,0.0513222010819631,5351.964549056453,4241.993620998145,0.10737205576574582,12.994184331434903,7.273067736701302,5.018520944541304
125,0.1447249358076564,0.040496558157300314,5137.042240056238,3935.318669760754,0.22353635103587585,12.115504193813845,7.103947909329103,7.339211254713611
126,0.19053816526610645,0.0411150598988971,4262.285441399813,2994.5411044787843,0.12735000259040558,13.93649154085199,6.190552012513834,12.738083349911093
127,0.14693046802054155,0.034134300801128295,5702.372139117574,3980.9770451177924,0.045483982559660414,13.4213727687253,6.98207819250715,7.527988778833593
128,0.14835542133520074,0.05833288840721296,4660.322565647289,4124.2650210855345,0.29088984597015755,13.774164925610664,6.367020653414572,7.597899961024683
129,0.1493844246031746,0.050943668873464173,4696.285781618002,3824.654560678937,0.20027006054102367,12.982122389566062,6.769562252377627,8.019002279563255
130,0.12603428454715218,0.06854019977026672,4583.56926754226,4072.779752459624,0.1795331245799416,12.635706062588488,7.035121956998532,5.529809895811958
131,0.13701053338001867,0.044836165555554024,4259.723220936886,3542.7838927624352,0.1828630782673092,13.17061806784108,6.640560031713666,6.696628490756754
132,0.17881611811391224,0.023576826990893546,3712.1169859602487,2857.6273576986073,0.15588228284914907,14.130808140298774,6.187305938211706,10.844780216626846
133,0.15830605158730157,0.07300822731331319,3651.136306822096,2884.5187076891457,0.18062186053079338,13.872322121895623,6.097105214214668,8.593429405502919
134,0.14135203664799253,0.1064574542263456,3547.9110512912516,2583.9028658062393,0.0660602461636568,13.420057207146543,6.050289302129606,7.79589276269821
135,0.12493539915966387,0.10423035819990285,3691.9071490495876,3206.1391195520255,0.09146327211567566,14.234498265492586,6.467354283596988,6.39216033770949
136,0.12467116013071894,0.03611777481232516,3299.9394848731786,2773.6398100721076,0.03592882688222555,14.047490181736155,6.53029583757847,7.524080439182979
137,0.13310346638655463,0.1246516206904854,3116.1189164529646,2876.783588039683,0.15289804876256913,14.153882504220876,6.498517493266987,6.971068646175746
138,0.1656356500933707,0.09287458141206478,4209.684256295118,3358.291596137228,0.2323800308203452,12.409197647455391,6.812900533043107,9.935670074614325
139,0.17221918767507002,0.023340501351973405,3600.369317054545,3598.501681712195,0.14841675958287728,14.123321717007098,6.46337362555258,10.903946481226836
140,0.21864271125116713,0.029006903555128628,4132.841894174246,2877.8156342698708,0.12184924707418546,15.078080426888203,6.027600009368047,16.956341594520403
141,0.132703139589169,0.04217859760977325,5226.426467208171,4046.181958867208,0.1340517108608314,14.286888524888784,6.799168586058755,6.781259715337454
142,0.15844885037348275,0.0364515656052669,5539.266613150759,2837.715712097296,0.08037168319006656,13.614001363754229,6.262292837172791,9.385159530864236
143,0.2320031512605042,0.13508438184561683,2966.4378764917733,2621.3743039002993,0.05465497709297567,14.020170081701727,6.165600637873947,19.366396895978106
144,0.19652430555555556,0.03938107362064675,2761.9684741592614,2790.9284694942226,0.24879464631584505,13.806776251608477,5.9528538476198545,13.777033304322904
145,0.13852465569561156,0.06654357980394425,3314.9681209142245,3382.8898660729733,0.12130965948413439,12.499358649328721,6.429509288386399,7.331926930259754
146,0.11403008286647993,0.08361814699589686,4859.799645381949,4125.6456738440875,0.1675050710425164,11.425882803801853,7.081892590716194,4.386573090931968
147,0.1252287873482726,0.08996950302471857,4186.752958397321,3558.862847857613,0.13053549730441985,12.882245566424844,6.727767812400925,5.577315360133268
148,0.11967010971055089,0.1545560262085525,3549.8696211636093,3637.57568742722,0.06235614256296406,11.90616299303063,6.66628978887862,4.830881165237966
149,0.1382607959850607,0.12379718112308277,4889.668659071506,3930.7193930790495,0.013041173713551162,12.442011926929462,7.3202612769757165,6.589707583292593
150,0.12884818510737628,0.1232190784209523,5135.362025095106,3603.076692158033,0.060334956083540524,12.361615457195212,7.116943737009707,5.977158581966105
151,0.11948535247432306,0.05742680349675199,4504.2517378410685,3846.2246825082425,0.1558921277970067,11.035778989148668,7.159358676217889,5.396285190575076
152,0.12743534080298788,0.04241525750032468,4943.582719089613,4253.796144462275,0.20129672797207732,11.955622411645638,7.261868609081639,5.83165117185711
153,0.13832116596638655,0.03910518981985037,5074.148935639528,3687.2903462491568,0.021852312790153993,12.596182345270106,6.539621708567305,6.5643908571039224
154,0.1263829365079365,0.05894280057592369,4485.581867540025,3441.555520438971,0.049947169964318264,12.392547354228668,6.919649574131768,5.805127222466756
155,0.1244658029878618,0.15180002683565896,3753.0890943874124,3207.0111568394786,0.026461829009926257,11.616218482742823,6.725550264999459,5.322324196729682
156,0.10004432189542484,0.14645638261523808,3891.1980337715754,3416.5006862924165,0.01855693558995846,12.071767670006867,6.547340649411988,4.064779520140952
157,0.09465225256769376,0.10322569457908931,4439.070333922876,3373.9671309024516,0.1553055084407908,11.66708326561882,7.084436496741193,3.2115621770301757
158,0.08237269491129785,0.05858568677475485,3525.4622377982996,2997.785849142972,0.06918392238425415,12.401934397701035,6.751047072309945,2.727023532875635
159,0.08829522642390289,0.06679805720484154,4179.507497273643,3561.547436290362,0.11519586703626843,12.523722531118793,6.885192620808924,3.072761701799218
160,0.08551619397759103,0.05120883329748264,5766.092947075631,4333.501109039189,0.0653062388002975,12.58885063289373,7.230178526854123,2.56082695278234
161,0.11432046568627452,0.04360599289056919,4374.696368312668,3521.8750219804524,0.12505307175500313,12.436745508035495,6.651620043650804,4.685663198756866
162,0.1524485877684407,0.08417351064405727,3396.879585191587,3338.2543414163606,0.1860855192965521,12.655299622586437,6.4916847569185565,8.194936600566706
163,0.16284194094304388,0.08230427598839818,3210.1497204439593,3668.2578706341774,0.2279349052407162,12.66987023933027,6.464616831525221,9.386049915112983
164,0.14886939775910363,0.023824793406126903,3310.9641953042747,3069.8951181851335,0.2018654677767007,11.590978701385279,6.510635594043069,8.701651847448932
165,0.16454785247432305,0.10453793297658158,3148.0057827418786,2751.2837075344187,0.08599011823657383,12.183747474584907,6.005217479351404,10.009999465288857
166,0.1452855392156863,0.09679044466361907,3299.1320095237,3464.599387874551,0.13576990769579347,13.304247607301997,6.445711983918912,9.128908467229033
167,0.10654983660130718,0.05686826628479372,5010.827405986935,4106.461591935369,0.06258437732337406,13.872238504314021,7.159504424253446,4.240303050856899
168,0.13415972222222222,0.13563885183801003,3646.009486642349,3409.820226135365,0.03961237808640024,13.476452699358592,6.507269462835247,6.894630403532259
169,0.14388194444444444,0.1555639255444383,2620.598026887443,2517.272050246695,0.21157981608772092,12.381340690052602,6.148156089088247,8.203853681814065
170,0.12484757236227823,0.04755076226263944,2732.9237356179824,2546.284476392859,0.31495655807284073,12.934207995136237,6.117331313497504,5.89833378870272
171,0.07685445845004668,0.1311592698470711,3924.2824389718744,3169.6609659405217,0.18193563122098227,11.999268136646425,6.868657171600504,2.298540299321745
172,0.08013022292250234,0.0869011963040047,4333.258369189187,4106.2452260303535,0.04870279756005117,12.225768515860453,6.89964916530689,2.218504768383415
173,0.14463019374416433,0.07913061131249328,4401.954727914474,3331.126702211802,0.1202029439506777,12.517866397799256,6.818572008892562,7.783197394726692
174,0.1094862278244631,0.023163671083126294,5336.14632926612,4107.460187323129,0.14935918436138657,12.104676129063332,6.967832303585823,4.256294850592683
175,0.08075081699346405,0.062238222368162996,4567.363790782301,4132.2455022630975,0.14851878622218123,11.991143828642318,7.157802977385499,2.3580557832277025
176,0.08979843604108309,0.11362223351130148,3816.839141808228,3317.1998330542087,0.12336826558860656,12.179175031032031,6.743504623009704,3.100300275783511
177,0.10172163865546219,0.09272569588878904,4176.425501832468,2885.6957058751896,0.15610415002094985,12.744540187297742,6.855528025913775,3.9427536083567527
178,0.09832169117647059,0.09139652731780676,3798.2553455826323,2929.9363861793827,0.2184505658240889,12.744138746203953,6.61464207177977,3.6399298002880838
179,0.11076240079365078,0.09554517954618529,3862.4465680606004,2992.9831356592777,0.18733095104774172,12.878412336003118,6.218765069500717,4.780337217287062
180,0.15083470471521943,0.08118296064300513,3723.9384851182003,4092.0832003208475,0.024215609481569672,13.540179695994182,6.371885202762242,7.828369521661876
181,0.1564012896825397,0.09584503670131439,4277.040957119453,3267.7680240557843,0.1042024376521362,13.788992761536852,6.045622985369067,9.531342563003948
182,0.1793361052754435,0.11675383582847398,3463.003450790317,2799.963770577152,0.02994779050810489,15.206520016993718,6.130293805540951,12.375700252513415
183,0.1328873716153128,0.08312008931701803,5084.67792421168,3309.470209006283,0.24422460858270326,13.23825101723789,6.967960947299822,6.073310763820598
184,0.1621964577497666,0.032224588009772355,3753.4840591339157,2469.8368240587065,0.2619746466361561,13.096903287131024,5.887469496766198,9.26815424537403
185,0.17654852357609713,0.09931866355382322,3898.298198149911,2388.156385404861,0.06387956050143156,14.33759772894514,5.681689631515982,10.945726187813294
186,0.13069263538748832,0.05438466025115027,4650.0190301551065,3547.768423240239,0.13714723486827957,12.897041339659596,6.515664668058641,6.19891187751291
187,0.20019021358543415,0.10876905670980089,4333.023249552329,2758.4607756105665,0.08483122729891569,13.175500723759512,5.875174391237804,13.750356228725092
188,0.12352389705882352,0.10315818021889234,4030.190959072836,3533.4252905478475,0.028819153785112153,14.191817533447136,6.526201472925249,5.419166157900824
189,0.1136733193277311,0.054630454678770764,3087.6174804157745,3158.3615992435734,0.19491353148335316,13.349223229338886,6.01420725111619,4.973342092792635
190,0.10672764939309057,0.09794564419235963,4988.911451238228,4403.044384947665,0.08033426073924038,11.632358977712949,7.157109538431113,3.8121266851625006
191,0.11396446078431374,0.04664103388984519,3990.6461445079776,3877.4608849856027,0.16918059103504432,12.451324408205563,6.804383528334517,4.466512491428699
192,0.11183940242763772,0.0594634564260789,4271.7819541452345,3494.7227036722793,0.04984807971168896,12.871068356811637,6.697356024686844,4.354446514231422
193,0.1078252801120448,0.08511008413956464,4022.387046809067,3500.678521938702,0.09003892997173166,12.816999767497448,6.859543169441967,4.196775954580354
194,0.1396155170401494,0.11766509365148957,4200.507160463663,3697.3257940240496,0.06109510642648267,13.887851357421239,6.861637974584983,7.023093266987376
195,0.14077270074696543,0.06107894228319297,4156.946305363723,3667.103369548811,0.14752182391663005,12.285320715669664,6.582784442654192,7.223558412985121
196,0.12091669584500465,0.0832789847860363,3326.36797237981,3711.575282400926,0.2739379745945089,11.658002208875208,6.660644041549713,5.120623581252066
