Frame,Volume,Harmonic Strength,Spectral Centroid (Hz),Spectral Bandwidth (Hz),Spectral Flatness,Spectral Contrast,Spectral Entropy,Poly Features
40,0.012540893795141167,0.06506237215460235,2613.886875227662,3949.4599195358583,0.13632478355729555,12.006454554375873,6.329315733405186,0.03821310819799603
41,0.01453660538411031,0.036838622874106684,2874.569750551217,2985.5928768681188,0.06363599409303003,12.448212018913088,6.414366736501664,0.06793597315274545
42,0.026549101280367696,0.07602124806719321,1959.7797793429625,2307.5791374888645,0.13042170427016764,12.554172506920107,6.037941386706512,0.14967657460500872
43,0.018402474556795795,0.08144855809655836,2638.8224721062693,2799.1413434851047,0.09380335475351788,12.174527714254202,6.292399762362835,0.0925787118148672
44,0.01575439100459619,0.060588932871942225,2457.6553235832716,2863.8778349749296,0.1161204519048344,12.574726532908015,6.273931569907739,0.06187881475697275
45,0.009440413657255418,0.04830564237115223,3877.448303638816,2928.936906104919,0.17583247585895775,13.204816337411456,6.46796964539713,0.034026574053924494
46,0.02334452971109652,0.016411260724030582,1567.0728070767902,2402.8613793515574,0.2593802808752885,11.371622546334951,4.997141195617275,0.09748321330345068
47,0.014595042678923177,0.02851362317296418,2058.1201628879917,2730.834410968006,0.26419077559865867,11.488632053971944,5.306613385688816,0.05966612589164578
48,0.015685345535128035,0.03393153895082773,2141.303523327815,2879.133008215689,0.23439327355177927,12.405579818695784,5.084376358468083,0.05702231365056613
49,0.02810013131976363,0.07376888742402023,855.5317019146569,1768.768990984538,0.16219852036716653,11.311976761358798,4.53698035768115,0.13259276738686707
50,0.012506648063033485,0.040154562570361686,2025.0500553588868,2684.262681871981,0.13371111909771358,12.099212329403256,5.810651135302246,0.037248221627209525
51,0.009881442875902823,0.05445533286171905,2895.3634012993743,3445.918081042727,0.1398115594104822,11.520732192984953,6.785605279848627,0.031703861169524235
52,0.03238043745896257,0.02300292691589327,1147.6981013261013,2801.783048856577,0.21649006397471868,11.794288676418583,5.041205192680361,0.15278244979336109
53,0.01695941398555483,0.09767053974185917,2720.588723487909,3404.099016374621,0.16728148336360973,11.031901786036999,6.373520233106015,0.09482126512318566
54,0.015876333716349313,0.07978278776256303,3227.153494579434,2993.6983365830088,0.14404163010269738,10.592685620705337,6.530514865432612,0.08676916532447768
55,0.030289478003939597,0.1260392896978857,1316.1449450752746,2208.3094556132437,0.08942649326592252,11.908493540115417,5.585021989519748,0.16057483095461986
56,0.01740300804333552,0.059650740043335836,2318.681542657596,2747.1128279908594,0.25338594529497965,11.75119033975682,6.102493271422832,0.08670094004637957
57,0.019970945502298096,0.035675947066327846,1842.6536635151485,2706.3976825115315,0.29578784445461875,11.33430822508241,5.927231740327541,0.08415150555023745
58,0.018119890840446486,0.034475031796941266,1857.8286854903413,2830.761467575875,0.1262610260364081,10.815919178634022,5.62259073118089,0.06916190926826593
59,0.010520251969796455,0.0277029756990464,2721.816410616576,3395.8357200472724,0.3511108844493289,11.145319044672865,6.046437765701698,0.028436338309590366
60,0.010473859159553513,0.051083164660183124,2724.292780970762,3077.0588736753793,0.3575830205813376,11.402985197993008,6.064029399214388,0.031590725965056285
61,0.0358323621142482,0.05077591157170067,779.3070836036247,1810.5836905233705,0.1682553296127471,12.011663484187109,4.398353122853998,0.18097367137203627
62,0.024453319927774126,0.0326702367872442,1365.9018645090566,2674.0180477739827,0.2839278456767823,11.735656358309047,5.220093195579835,0.1027353661875768
63,0.01404171454366382,0.08015256099305608,3825.7780145627025,3959.5916823453576,0.09243781919119606,12.75256394496642,6.838152461010137,0.05063161385447527
64,0.01677612032173342,0.040712722980651136,3398.7595360712685,3012.16313251363,0.14094022069240636,12.845040329249043,6.741397336777072,0.09378697999838745
65,0.020291427281680895,0.05294110896178816,3409.004274791229,2636.30586288712,0.10576578706808333,12.991456117724912,6.619195765930756,0.1323545347323012
66,0.02193380663164806,0.12405849816681454,2851.044017343472,2404.089739394213,0.039945868168008304,12.318521128309738,6.461495212633947,0.16017487230298721
67,0.03152431467498359,0.053427615078351726,1572.085690463202,2630.1633121247837,0.061390140551138235,13.848049813347375,5.840001989160541,0.17872002152053046
68,0.018447964543663823,0.02223943854562815,2981.449463680069,3877.1244492168744,0.09026254088505024,14.042118209422,6.352932139127145,0.08735552027979823
69,0.016447492613263295,0.03718775790154355,3628.0355975341513,4711.124365211674,0.07308620559339661,14.045487505266406,6.513846835110237,0.05944438234940917
70,0.017821158896913984,0.04203963476449755,5099.510707031484,3666.2660462180947,0.09805199936792114,15.487821523575851,6.435819521224098,0.08829242187147159
71,0.02004674162836507,0.0364534067836878,6549.822610866943,3345.093118545083,0.17928712734947178,15.404186821196012,6.141329700021668,0.1166157132117452
72,0.024555072225869994,0.022203393047543946,5242.264423232011,5487.87322056615,0.16696821971056033,16.63895543432383,5.874672997350349,0.11864367101460922
73,0.01540569599474721,0.01746620508972573,9961.720249455304,6924.25184030072,0.1896087060025505,15.75191673544966,6.957076987763495,0.0411841722861279
74,0.022989925311884436,0.02750764497037676,7770.395392607847,5854.329706285048,0.06683276671965238,15.953891141460952,6.570083587112886,0.10910646963265104
75,0.024797213558765595,0.04617789751529235,6560.9667937064905,5674.614776303683,0.08847747842851132,14.53775834317273,6.699127352762722,0.11284514434635408
76,0.020173280531845042,0.024818135197792544,5525.636088144036,5527.76070783456,0.03843469511893554,14.40046491364637,6.917079624221537,0.09096981402084896
77,0.023631627544320417,0.03544807580839413,7947.333696801809,6426.7723216599925,0.09279806249143378,16.044770436831776,7.306560764627982,0.12142589748569566
78,0.022377893138542347,0.02143286166139686,9526.594656859146,7080.385735878949,0.09488139247481255,15.28703538951543,7.2501438002128955,0.09024364235608248
79,0.021840056631648067,0.012144031777825685,12065.416385932256,5776.246683911163,0.17881753095113828,15.368460907920438,6.873330053734118,0.0776837655910155
80,0.025597751149047932,0.0386339656449991,7237.188486405268,6792.800157507909,0.19407410809761702,16.11278359579125,6.453534092210072,0.1190195558007375
81,0.037294505088640836,0.03248929465578432,6664.813633848806,6826.409446718065,0.02799377666550476,16.92076607205006,6.502874633763781,0.24073694001933754
82,0.027580207649376232,0.031388187696254795,8356.504050262078,4715.773363822163,0.22780221901717923,16.400700330268812,6.43996700634669,0.1949264402019629
83,0.023137106040709128,0.025590534982537022,8453.311437487775,5161.7442010034865,0.08724658049510424,17.617394188262335,6.442659456965053,0.13902548062583803
84,0.030487442547603414,0.022402444352705487,6861.491274224029,6121.092523998049,0.062159260516622336,18.295894164205656,6.385897017114763,0.1769775991001615
85,0.02158751231122784,0.01651183186258839,10297.147321807299,8252.99158206015,0.11158498290444782,16.849883528515058,6.890178026090971,0.06324813197095655
86,0.027687930892974392,0.024836893287345417,7624.191911898338,6774.621985013791,0.11753035207640121,16.974760990130854,6.677261852114069,0.1692140393971704
87,0.038614802199606044,0.03191870066148806,5445.856886675365,5325.880324081496,0.08827674916394711,16.266506711882197,6.505046078011084,0.4105294686668181
88,0.02853839051214708,0.17949888409297876,3896.0199267854764,4485.188886677042,0.07346679531680492,15.990388666430741,6.304449887844093,0.2940217867820618
89,0.04192646093237032,0.060905600392016444,1996.7828120052216,3529.7417514913495,0.02718926331916318,15.704436554436867,5.773062614692956,0.5856780022570804
90,0.03310817465528562,0.03520553500200983,2024.0160197105586,3448.256020737385,0.06913250625590762,14.45102185689901,5.771589949763296,0.3930800245815512
91,0.03657130252790545,0.05884493591503924,2268.1990067080305,3741.6326963396255,0.0340986434178885,14.780701851325631,5.4874561817540295,0.4893171955668937
92,0.024781065331582405,0.057536134827814576,2257.426429731723,3909.734775996666,0.10539672105027217,13.554704621331604,6.110345051685426,0.17476349843800293
93,0.028982415462902165,0.03654599288720638,2607.64364134548,3996.34295618675,0.17873564901916397,14.070460588118227,5.8049179622431675,0.302261125812756
94,0.026452971109652005,0.045805965093875946,1812.7577399867373,3291.3486837430314,0.09826540191904329,14.35976481372202,5.708769685953458,0.20477529888267557
95,0.029431241792514776,0.28546222232771784,1715.1103606418587,3145.891869404371,0.1469723326284448,13.702233542478352,5.4097429581127425,0.30548134330345283
96,0.027322923506237693,0.021550389156319693,1612.4988986739986,2950.554356602629,0.11687857026026248,12.130921167265088,5.570698645747116,0.19788169471340403
97,0.031264978660538414,0.0452895132378797,1561.7285100817378,3089.8207382963624,0.1235811632861208,14.785639391518812,5.618971425793617,0.22338999482923916
98,0.019811412508207487,0.04323562914473424,2253.0780352293996,3077.320340372805,0.20940941808060892,13.957495507429229,5.861397696991032,0.1438730168094659
99,0.031368864904793174,0.04502797571617647,1756.5210243864276,3423.0851865469367,0.31721672319715166,11.781253986740449,5.757848738715777,0.18753993983326422
100,0.03458094632304662,0.043715839334810935,4391.233104138628,5264.53169516286,0.169572020102699,11.798994233021105,6.396529433608926,0.3315524123688641
101,0.03051653808273145,0.08010536998319202,5721.823059708231,5374.137812602101,0.054694318543968515,13.757837768280824,6.4910228989420355,0.2890188496824997
102,0.027936248358502957,0.06961151052569255,7325.592723727027,5766.500755281976,0.08625696728572291,13.704346859932912,6.9380314212359595,0.18801736794965032
103,0.04409826411687459,0.031072679850658796,7744.3322655843995,5786.575195864296,0.17234129686476618,13.56097017672866,6.4806486775277055,0.48374184323087394
104,0.04432573456992778,0.04305405586434194,8696.452431004838,5322.103163588989,0.19424149397700355,13.574818877686399,6.648780848917854,0.4850734194557715
105,0.04018031845042679,0.04805759152071547,7694.257995109851,5708.348415095141,0.16754576453976197,14.275513717381942,6.547860781780163,0.32210666161070484
106,0.035781988673670384,0.06456343217521103,6787.193218389938,5340.206730048652,0.18584312520517127,15.16554802842575,6.814361584537609,0.3045383870915081
107,0.034913021175311885,0.09257822220801024,6601.835832735807,4986.9469448708505,0.2661900066244675,14.505502449310217,6.761497765072831,0.35324101313675893
108,0.047585870814182536,0.09786352261023258,8731.265498441277,4981.971384624789,0.17517476106646254,15.687126438197398,6.082052733294144,0.5794134602890815
109,0.05559087738017071,0.11048854145917641,9215.592169641322,5144.900970219815,0.021183177190849833,17.2444744938713,6.241361001431736,0.6715420646615218
110,0.04200207239001969,0.1182694124878019,9080.774495974872,5281.536145050428,0.03771133699550064,14.960449869815891,6.539900642447656,0.45141402493517874
111,0.04675728414313854,0.10127591905703075,7199.629681141897,5344.28429360581,0.10941991285631145,15.207720634526654,6.6703247908557115,0.48145046550416476
112,0.045398514445174,0.12670448298910883,6763.14082731676,3993.3428722269814,0.13229380433407253,13.989247992300088,6.772094337754046,0.624651892242394
113,0.04473179990151018,0.11082445443728269,6220.277722924856,4213.731028446961,0.09022949051398174,13.865465468517398,6.728913232505471,0.6142335123432446
114,0.040064100459619174,0.05492665147834655,5374.7289618719105,3402.837346529709,0.0457853112706842,12.903881150285418,6.337230995504765,0.579683404267962
115,0.04428276838476691,0.1100469358501686,5422.142732577244,3720.400619124717,0.13900384039820898,13.935197786966365,6.476284077979606,0.6049605256390306
116,0.03921388706500328,0.10863141684589656,5645.597746612472,3097.3117599215198,0.16198252180843947,13.008767998975015,5.977547738889829,0.5222009411003536
117,0.03461002133946159,0.09763451640364085,7236.995956047215,3776.138501327047,0.18865200125469836,13.586847956466894,6.6656474346047245,0.38086062144356114
118,0.03361063690085358,0.08210544182142201,7189.466459016879,3489.6076809385,0.07647791105556338,13.655905718731187,6.416650623762582,0.33062204980234544
119,0.03427681795797768,0.06230820334963406,7081.558325187308,3766.769097913836,0.021870204938953672,14.173842930549446,6.356096605849214,0.3308590269785895
120,0.03153309668417597,0.056076834401780795,8023.369563781006,3801.1611622344894,0.027821488877810423,14.279881529942122,6.545372238560228,0.27285607433305004
121,0.0357345904464872,0.03792914968976993,7315.841389714791,4101.972669206537,0.06909419935062798,15.499397861278979,6.708388282733161,0.36839663062804506
122,0.033654834208798425,0.03708499408850115,7241.585791591592,4269.985080053268,0.11381459932457369,14.010275144986691,6.717019925602593,0.32115189425732266
123,0.025858769697964544,0.02239845054809759,7782.912062855949,3355.9800195511816,0.3189165418834966,12.255522434825284,6.649081211409127,0.1998496359524716
124,0.02864574441891005,0.04423600286757811,5276.681477516519,4229.986367365399,0.20875217262782403,13.956461272225978,7.076014268539923,0.22268425321959295
125,0.023722299737360474,0.03201915991925746,6267.021162014353,3597.9253908212354,0.06801435491805667,13.616454744631735,7.140027962399264,0.1919728673186149
126,0.027178779546946818,0.0533680686965076,5870.516216290683,3545.898951739032,0.03240242111648517,15.271878810258032,6.905914557539205,0.2308551723537247
127,0.03273551378857518,0.061308611048635206,5029.224773816491,3341.5957231623615,0.19577348339934206,14.899145177994102,6.79598367861627,0.30635985902495055
128,0.028329263788575185,0.02839168367308851,6423.512796382375,3439.028236217965,0.2975747557895003,13.135917271876876,6.775223442579065,0.2387564739328752
129,0.026774191562705187,0.11234745272164359,6189.547021551041,3064.9844464793896,0.24479681983583257,13.167127917841677,6.63545099021166,0.24622428920093223
130,0.027184812048588313,0.04577908785998459,5518.187902727966,3539.4137876168757,0.028835433276933,14.41759941286879,6.616099161801049,0.21701594751549566
131,0.0267361703873933,0.10980290267324881,4924.017176362638,3061.790683472687,0.1790085784635344,14.685032496125755,6.492941614152958,0.23333753106898225
132,0.02228970370978332,0.06780525189904964,4632.2932473510355,3737.7729423758087,0.0855974779363047,14.16991803866912,6.6030601247427505,0.15161315843212275
133,0.020234097997373607,0.057602105027698636,4446.419627666913,3562.641572191989,0.2107753601950151,14.090631666900538,6.669065671435092,0.1308272282899098
134,0.019001046454366385,0.045256471757261454,4596.872282120583,4090.9141854164163,0.17936655203922847,13.007970913186838,6.918355595945842,0.1097810701153751
135,0.023623645764937626,0.05900687287037762,5221.992510753141,4674.522650552326,0.13527300455284094,14.595052408694977,7.00490450365514,0.14494023253597066
136,0.020974351608667105,0.059049469716629464,6577.183658375235,4152.467477535357,0.09097211780001029,13.71817520211167,7.371584436284695,0.13538469640224585
137,0.027774704530531845,0.04901371698375277,7363.083625333433,4744.398467910613,0.026238041017117686,14.489985964567094,7.164584447287184,0.1933900425716637
138,0.03613905531845043,0.03202672187781596,6747.126656447127,4057.599221331006,0.1126005555757148,15.114653520260447,6.738431385454729,0.3849668243156587
139,0.02877425311884439,0.018481845945318466,7845.253368871933,4722.3550042728575,0.2299988378664084,15.552383445253046,7.318531834629999,0.21221526981291927
140,0.022616443696651344,0.031002235775719266,7709.7040079305325,5401.861316640498,0.2833023425657011,14.761615646697663,7.356764362455868,0.13698298078518195
141,0.026647139691398553,0.021138707209270097,8053.121907599589,6606.978648261664,0.19502703882368935,15.943462758660775,7.119946760291682,0.1637799035756206
142,0.026475849474720946,0.02571703065975301,6148.00000663498,5305.169094832527,0.05481293408803544,15.924032658729486,6.868042893823221,0.18399148926951336
143,0.027603804169402495,0.03646989195272985,6902.314303918931,5142.11873033701,0.12353294042919027,17.204494672713057,6.831932488084478,0.18990902228326273
144,0.0315409348325673,0.022724500404882244,8339.635218847245,5079.5267021756545,0.2249734160106983,17.39061554774244,6.738294173349762,0.21515841178798628
145,0.03919757468811556,0.01738671372116171,9952.693176472607,4716.044597050903,0.16709311030111249,18.21357334521296,6.588719962053586,0.40674219567741016
146,0.03753598982271832,0.03129006851786717,8938.470544021804,4221.168784119969,0.08814292711896947,16.87155359140356,6.399517866109183,0.36722025989929813
147,0.03934855137885752,0.033231889987765675,9569.680238166098,4973.859920967761,0.0462354743452382,17.23177787093626,6.683003187668146,0.3655868148240209
148,0.028247106861457653,0.057944816587158346,7416.115999348987,4884.337944276589,0.12502438670902508,15.247060540400298,7.043595640137806,0.22623291749746852
149,0.036473571897570584,0.038975658635786295,8556.79420861373,5575.185790661315,0.16516358115788368,16.67681081862821,6.984870162576644,0.31422475390809773
150,0.04014576493762311,0.04624863932657598,6837.780477965449,4229.702785781367,0.1240543278374269,17.07318646712841,6.375540147274133,0.4612194099488097
151,0.032113263296126064,0.042774399598119676,7344.77228885112,4734.273283164041,0.05582916799563133,15.639058371378637,6.9957442828953305,0.2884825629287705
152,0.04217467580433356,0.041148350705265443,5939.929765632919,5539.069214434247,0.07549128948854479,16.8493743556927,6.719638182045826,0.3964403992809345
153,0.03323157419566645,0.023608059984108316,9220.887691783484,5268.816616956623,0.06556775875570307,16.663656580796445,6.700300438899599,0.25531147408223986
154,0.04163123768877216,0.028723788494590386,7897.848967369958,3934.6035880641834,0.16329954235654393,17.441050601659807,6.450643434294655,0.4553684082237325
155,0.033534163657255416,0.018909208670200794,7807.1381707685605,4657.588162753678,0.2339433789291826,17.28737743917827,6.626348951744048,0.2810653356459165
156,0.034980609816152336,0.06532100182026326,6897.016481519517,4691.953942354773,0.049657519374264374,17.06375233147097,6.502668694556305,0.3206362481376796
157,0.036104645436638216,0.06139751779505253,3651.9518266880773,4680.406386081666,0.11780758261843023,13.725512283424521,6.560602332153587,0.3999507549651915
158,0.07553621552856205,0.061711626966643056,1547.7032676828494,2406.446053157831,0.14005881404886594,14.109264342416267,5.3270897124770835,1.9701957245346053
159,0.032305667268548915,0.1313701340568016,3677.6479169372897,3774.5252392308985,0.0875826323726926,14.398069805847205,6.708166785522815,0.3471849695448022
160,0.05141113345370979,0.07876470927606331,1482.8955091344747,2274.801188043963,0.1267030469415069,14.339737745081099,5.60135458006976,1.0093860544955093
161,0.029678430728824687,0.07170841618859096,3168.439992465188,3271.0734374333274,0.08583571425883882,12.461434216590876,6.639202112872036,0.27998333073236265
162,0.03109787426132633,0.03924426986391042,4783.273460862872,3875.651055924881,0.2647406025030068,14.52510881056981,6.436834278361217,0.3427236516720498
163,0.03220943450426789,0.04379067973556886,3761.7730069992726,3931.890744069752,0.12051616125993876,14.967006168097928,6.383081814479963,0.32187371556749483
164,0.02464069681549573,0.037770004605887406,3136.9558517285577,4365.287061126635,0.10067294880707234,13.935649339833363,6.291158225004183,0.17545846012290423
165,0.023717477839789884,0.061098009889331575,2477.1552330427467,4006.707125883327,0.16360112052779577,13.934433269475994,6.08171015107299,0.18952681557083548
166,0.022369911359159556,0.06368372023425417,2245.7297312598175,3203.335742158624,0.05170408013230878,12.433682436538321,5.946720912060887,0.19474686773110433
167,0.027227306303348655,0.05753106118116182,1722.0963712753435,3181.517036653236,0.031378233900340426,12.93337745900198,6.0034939589715,0.16079703269869228
168,0.027580412836506897,0.0369172821240343,1406.8540833891195,2682.5745235891445,0.15489533821861023,11.713242376045047,5.732003687541391,0.20588801552628308
169,0.021985041858174653,0.06372594926511853,3133.414039384578,4184.499991339685,0.15098898884003303,12.498806311658958,6.632796030126706,0.13048495096104912
170,0.032668499671700595,0.05125154722343785,6031.000588698792,5311.405701375567,0.15641264673997582,13.273303795999084,6.971654619631178,0.2426440933355971
171,0.03435290134602757,0.11116136066506917,6032.773016486636,5356.2565024798905,0.15926767356222127,14.105937549077497,6.829873217561679,0.36261630310974763
172,0.03822486457649376,0.06779146871436882,7415.136556263077,4655.698249783099,0.21696788431871908,12.548243683146131,6.970401768054269,0.4098737736541223
173,0.041715036112935,0.06924238226315821,7809.86342790474,4026.3915461245624,0.1836716984379861,13.531042133493582,6.571887123852151,0.5563224057819328
174,0.0425369131648063,0.07498694470488641,7505.424135753315,3532.316766676995,0.08360334228930028,13.969158843211849,6.325748629693377,0.5603372486685161
175,0.045450365233092586,0.046397736215726806,7961.486971444237,3777.3255539762094,0.19391199614379773,13.83709402651946,6.665617465078855,0.5951278982482271
176,0.049321733420879844,0.11134136571170251,6779.773943533592,3855.813652549263,0.1241094779821926,14.628489113853378,6.601865592926126,0.7014914029990001
177,0.04924868680236376,0.13553559118086078,6061.268823097856,3923.436513515762,0.10135355114324428,15.017572992438383,6.482913822165861,0.7046598062408914
178,0.04858919484569928,0.05501167584778442,6368.72905457025,3879.9486304426246,0.14073658229063246,15.735108451209717,6.440550438044851,0.5963589886445381
179,0.052256812212738014,0.1392335198747857,7457.678699471251,4039.7264556625555,0.02735669375826077,14.886873683894178,6.619161178916331,0.7745707719607122
180,0.05341131812212738,0.11925940939083557,7488.5100871096065,4375.345222906172,0.16930175325916366,14.633050382354812,6.663871955804151,0.8663320948941965
181,0.04448935078791858,0.03355232846600376,5968.742494145909,3617.452863680978,0.3243881216149514,12.77780674636232,6.332264074770697,0.6148267347839721
182,0.044515696815495734,0.11327913874702894,6512.03738400636,3890.780526908136,0.234596635097486,13.14836117271677,6.610462565175053,0.6323562401096287
183,0.05028106533158241,0.09464751276657386,6583.89492983853,4397.378748557179,0.19809142746812092,12.43510330537213,6.286976629425176,0.7725205561012921
184,0.05318403233749179,0.11414932927849071,6829.814761614577,3733.75901264534,0.16512515722589016,12.763502656381618,5.9800511148459705,0.8713678630224263
185,0.04869960604070913,0.18677189979571543,5554.688752768545,2971.0561887321796,0.017393245737619766,12.58824484302826,5.823842371330261,0.7797330014796302
186,0.04475510915955352,0.04524547052236337,4848.5489102908,4023.6754125113825,0.0884133307644947,14.643938345062764,6.675194163479652,0.5570670693954107
187,0.035503426625082074,0.044101306398831266,6725.015431687315,4216.35290884246,0.01952885604800233,14.207567999686322,6.713441425616693,0.3804497716724898
188,0.03806775279054498,0.09362182716592597,7110.024845012865,4736.406873490358,0.1344781814149695,14.570109762985693,7.001914541233958,0.3643103147609244
189,0.029694312212738015,0.10206422065133383,7736.865598392624,4374.914431997705,0.02947291493554746,13.697689787444448,6.750754554757833,0.2574164726447384
190,0.03309375,0.07375540209027391,5989.841875658715,4971.429259892898,0.23439228304740603,13.992013707860753,6.63243238203577,0.25964645482200616
191,0.026985103414313857,0.1017724363974684,6086.505582873461,3987.9127368470204,0.1733450751869166,13.373782501700722,6.227550661202196,0.23160779871185447
192,0.03553937541037426,0.0870263790592263,5227.4361717655565,4026.335311244624,0.06708530459766843,15.278738486265448,6.589734090912657,0.35455977415529816
193,0.024896257386736703,0.07377031333475623,6521.207953262738,3755.1266040106175,0.12321543757178685,12.76880881208702,7.139410070825398,0.19964316115574413
194,0.03166476526592252,0.07653115175231483,5650.91697193007,4241.990542545387,0.1853505378848974,13.320997461895937,6.979361812529163,0.2865943901513809
195,0.026965282337491795,0.06588183892054464,6201.374129982398,3326.7714836163686,0.2753111659139036,11.493133520802926,6.874298663923593,0.23682793629666343
